Timestamp (UTC),Stock Value
2024-03-22 23:43:33.135000+01:00,593
2024-03-22 23:44:25.138000+01:00,593
2024-03-22 23:45:25.138000+01:00,593
2024-03-22 23:46:25.133000+01:00,583
2024-03-22 23:47:25.136000+01:00,577
2024-03-22 23:48:25.137000+01:00,577
2024-03-22 23:49:25.137000+01:00,575
2024-03-22 23:50:25.129000+01:00,575
2024-03-22 23:51:25.131000+01:00,571
2024-03-22 23:52:25.137000+01:00,571
2024-03-22 23:53:25.143000+01:00,561
2024-03-22 23:54:25.133000+01:00,551
2024-03-22 23:55:25.141000+01:00,553
2024-03-22 23:56:25.136000+01:00,553
2024-03-22 23:57:25.135000+01:00,543
2024-03-22 23:58:25.129000+01:00,543
2024-03-22 23:59:06.963000+01:00,543
2024-03-22 23:59:18.132000+01:00,543
2024-03-22 23:59:33.140000+01:00,543
2024-03-22 23:59:48.128000+01:00,543
2024-03-23 00:00:03.130000+01:00,743
2024-03-23 00:00:25.130000+01:00,743
2024-03-23 00:01:25.134000+01:00,743
2024-03-23 00:02:25.127000+01:00,741
2024-03-23 00:03:25.132000+01:00,741
2024-03-23 00:03:32.764000+01:00,741
2024-03-23 00:03:47.763000+01:00,741
2024-03-23 00:04:02.768000+01:00,741
2024-03-23 00:04:17.768000+01:00,741
2024-03-23 00:04:32.769000+01:00,741
2024-03-23 00:04:47.763000+01:00,741
2024-03-23 00:05:02.768000+01:00,741
2024-03-23 00:05:17.765000+01:00,741
2024-03-23 00:05:32.769000+01:00,741
2024-03-23 00:05:47.764000+01:00,742
2024-03-23 00:06:02.770000+01:00,752
2024-03-23 00:06:18.141000+01:00,752
2024-03-23 00:06:33.139000+01:00,752
2024-03-23 00:06:48.134000+01:00,752
2024-03-23 00:07:03.136000+01:00,752
2024-03-23 00:07:25.130000+01:00,752
2024-03-23 00:07:39.337000+01:00,752
2024-03-23 00:07:47.765000+01:00,752
2024-03-23 00:08:02.768000+01:00,752
2024-03-23 00:08:18.136000+01:00,752
2024-03-23 00:08:33.135000+01:00,752
2024-03-23 00:08:48.129000+01:00,752
2024-03-23 00:09:03.138000+01:00,752
2024-03-23 00:09:25.131000+01:00,752
2024-03-23 00:10:25.141000+01:00,692
2024-03-23 00:11:25.135000+01:00,752
2024-03-23 00:12:25.137000+01:00,702
2024-03-23 00:13:25.135000+01:00,752
2024-03-23 00:14:25.128000+01:00,732
2024-03-23 00:15:25.137000+01:00,724
2024-03-23 00:16:25.135000+01:00,724
2024-03-23 00:17:25.130000+01:00,727
2024-03-23 00:18:25.142000+01:00,727
2024-03-23 00:19:25.129000+01:00,727
2024-03-23 00:20:25.137000+01:00,697
2024-03-23 00:21:25.136000+01:00,697
2024-03-23 00:22:25.142000+01:00,697
2024-03-23 00:23:25.138000+01:00,697
2024-03-23 00:24:25.132000+01:00,697
2024-03-23 00:25:25.132000+01:00,697
2024-03-23 00:26:25.134000+01:00,697
2024-03-23 00:27:25.132000+01:00,687
2024-03-23 00:28:25.138000+01:00,658
2024-03-23 00:29:25.133000+01:00,658
2024-03-23 00:30:25.144000+01:00,658
2024-03-23 00:30:32.767000+01:00,658
2024-03-23 00:30:47.763000+01:00,658
2024-03-23 00:31:03.131000+01:00,658
2024-03-23 00:31:18.136000+01:00,658
2024-03-23 00:31:33.128000+01:00,658
2024-03-23 00:31:48.142000+01:00,658
2024-03-23 00:32:25.131000+01:00,658
2024-03-23 00:33:25.130000+01:00,668
2024-03-23 00:34:25.132000+01:00,668
2024-03-23 00:35:25.136000+01:00,668
2024-03-23 00:36:25.137000+01:00,668
2024-03-23 00:37:25.135000+01:00,668
2024-03-23 00:38:25.136000+01:00,668
2024-03-23 00:39:25.136000+01:00,668
2024-03-23 00:39:32.764000+01:00,668
